population,human,human,human,human,monkey W,monkey W,monkey W,monkey W,monkey E,monkey E,monkey E,monkey E
load,1,1,3,3,1,1,2,2,1,1,2,2
delay,short,long,short,long,short,long,short,long,short,long,short,long
,-6,-146,-3,150,-13.78289185,31.74730298,-44.34943163,26.85602267,53.25747263,39.55150716,-45.34730381,-57.21186768
,-42,1,7,1,4.91477604,-0.565159272,163.0488042,169.6595772,-62.11407077,168.8562853,8.459820912,-103.3881852
,-12,41,-1,113,-34.89560613,8.884054301,51.7914077,103.7450591,115.8687183,49.02052507,-44.74503082,24.71659532
,-10,-51,-26,-2,-20.33368089,-47.13604819,24.80284715,25.12720315,24.2454015,-70.95372489,-30.5581547,-20.3526656
,-40,4,161,-101,43.47157374,32.8890734,-83.37598009,15.44549513,3.075837579,-148.5351075,-40.15714576,62.08900875
,28,-42,32,-31,-2.153348856,7.835745865,5.656215635,-26.41961644,-6.558523285,26.65619929,-15.30470241,158.7216594
,-15,-10,3,166,81.84802376,29.11367029,-26.48177324,-57.60710603,92.82610072,-46.51299161,91.90162506,-42.7466256
,2,12,13,12,8.765989583,6.184582417,20.07026148,169.4080499,24.98379332,96.32998752,98.97327732,30.30171664
,-20,2,1,28,-67.52529196,-52.56734202,-58.43624321,33.40484289,84.68000903,-86.46941794,-70.00003541,28.12560418
,-21,2,-7,0,-6.38470894,-3.848393289,29.32870919,44.80259158,-7.695034922,75.42487922,-32.49288804,21.18828307
,-5,19,14,1,37.73896106,-47.55228436,-8.341557607,25.66085637,-68.46751374,-39.78163392,-98.45764458,74.11732137
,-7,-29,1,-6,40.18999436,-94.28363979,-48.90768567,-23.65011213,52.14877083,-47.2414331,116.9677543,21.25248112
,14,-17,138,21,45.02760245,-13.30434007,-62.91616366,-13.68154139,78.15322627,62.99816925,-84.08959192,-36.1868731
,-1,-21,6,13,94.79280717,25.21390946,18.95216539,140.1861567,-50.71777149,25.18096251,-25.48450168,74.57570238
,-20,-1,-33,-37,-35.60564614,70.149284,-161.4140835,13.9425703,126.3502984,-42.75495082,-60.88154249,-13.08577454
,-11,4,4,-37,32.06116611,-14.12456892,-103.8545687,-2.911417075,137.4828523,-56.86981172,-54.43657869,0.243389812
,-9,-19,16,-22,16.23384494,-52.61525455,58.44241021,-169.3898649,-70.71266715,15.29938757,29.78064075,-30.09346257
,-10,8,-31,-5,18.85290748,49.59001085,-23.12485006,-83.24185694,-49.27449019,24.50510037,37.90066826,73.66058296
,-29,-42,20,-6,49.29893795,-5.596288789,15.49750101,-27.34089121,113.4214152,-150.2166825,-27.22140342,-159.0799982
,10,-5,16,10,-16.55209732,32.24353992,-48.27390317,38.12918281,113.0428258,-19.01613903,-105.4649312,-21.30085518
,-33,-24,1,-32,-20.0364119,24.91259128,-57.82540294,31.96316591,-20.66008784,14.99159023,43.88937357,62.91284332
,6,28,2,-22,-46.67358752,7.778264588,-45.98817832,39.73763308,115.1419079,-95.17071997,77.69064845,126.5841116
,-9,-2,-18,-39,-111.0194104,20.52041886,18.61958358,-50.30545309,-48.91007594,19.80404578,-85.18418069,-100.942119
,-6,4,7,12,142.7254006,-13.92616151,-179.0565471,14.94283987,-122.5481628,-114.2637956,119.5406942,-22.90245697
,-21,-3,-27,-17,80.60794271,96.34539248,101.827315,84.04658149,-48.86515232,19.72999371,-49.00850989,140.7278711
,-4,17,-104,-41,-179.0839726,-63.74074233,-8.22243461,-88.23564363,-171.4392898,-49.4562573,-19.98900377,71.74141049
,34,-5,30,4,-31.38221708,-44.84529256,-99.99048083,20.91921073,-55.80325457,-113.6787555,-46.74415033,39.35136376
,-19,-1,8,-70,30.15786456,11.67485686,46.64261655,117.1522038,-18.35770447,-131.3395792,-161.0194401,-88.95418126
,-27,32,-16,63,12.23322845,-34.06897952,-81.27354848,9.023108483,-11.80111821,-68.36175833,91.28133278,-47.86368045
,-13,-1,-3,18,126.6684808,-55.1055426,-37.84692623,-7.156244487,-47.35920983,-47.70193962,-121.1904547,149.3344991
,10,-4,-27,-49,80.25659845,173.3215309,-78.70395065,5.956597616,43.55343206,-74.91560946,11.3097012,68.93489123
,2,2,0,-48,-8.687595476,0.525465449,-96.74008032,44.29070498,43.53638349,63.16121409,-90.0585274,12.84256735
,-45,7,-12,-7,-31.14588211,-5.623952211,-35.7846162,21.85673968,-1.278807709,-52.32359363,107.5907061,-41.91256701
,-14,7,-3,-119,-2.397889787,20.69245728,26.26944876,40.3332622,13.43679225,-53.63673771,26.08242241,-43.85783782
,12,12,15,22,30.1704787,62.52310277,-82.68142159,0.751518704,71.00216962,42.25375947,-52.1460082,-111.8638756
,7,11,-28,17,-60.61705949,16.73085818,-11.34971162,-30.72495564,44.63993711,-52.04917352,166.5281665,-117.0676531
,14,1,20,21,32.43426303,50.24933315,8.154694993,-26.94904856,164.5781417,27.62867682,12.33781194,122.6661677
,7,-21,9,-7,-20.17102094,5.77589624,6.175318626,-3.560649276,110.28573,40.10742641,-97.59871882,-93.4003523
,-10,-4,-52,64,-18.15599818,17.8516021,13.65901299,22.25806196,19.35994004,-14.41079082,-114.6130034,55.88192288
,-20,-16,-54,-9,-86.91231627,-39.78791941,14.83363235,90.39040114,-74.56911186,-20.30214251,45.49896535,117.9777014
,5,2,-15,-1,81.79090643,42.26684337,-101.0697635,-3.285839959,87.38764157,93.33727347,-45.56775147,-2.320057238
,-31,-8,-18,16,20.25732961,-29.11032973,-29.54946964,-111.0094927,82.68756104,19.07416057,-42.20730528,24.57062583
,17,12,5,-5,6.828437759,18.09395991,167.5665332,36.50023019,-57.74211919,-99.63658538,0.104779373,-62.7653886
,-1,-7,0,-23,-6.284663129,46.67454722,99.08001699,-101.3603472,-35.16192819,-74.51636132,-32.96602638,-55.03416871
,11,11,-10,32,-40.0362771,11.35631482,21.3525469,-17.50384792,141.8784238,38.54819552,2.505382076,-2.26460604
,-33,8,-21,-23,18.19365635,109.4551577,-48.88612416,5.842646975,-42.05585812,144.1839314,52.96655051,-93.6020847
,170,12,17,32,-2.704444192,21.91829161,-12.67475441,-44.51727723,-85.8675252,-4.245173807,-41.50560491,-41.10444876
,-6,-6,-14,1,56.22711859,-52.63544136,-14.75342966,69.64295004,-34.74526155,39.34411018,-41.71389725,-35.28477109
,-25,6,10,-4,30.07181382,-28.22977937,34.41843209,-46.03665428,16.56167889,94.39685752,35.26388806,-141.9252842
,-18,3,-33,-1,11.1441431,-34.84317582,-29.0094979,23.24466342,111.7285594,136.5414674,-32.9270277,-45.51295855
,-20,-13,-46,7,-32.77943514,49.29229416,109.5540861,-164.1789768,15.28435126,21.94925433,-42.95593174,-32.98358061
,-1,-17,-12,21,-7.238889382,-21.15577829,133.0114945,63.51989951,19.6980705,-4.45989605,-103.9663663,113.4190985
,-5,-16,-22,19,8.366694804,4.021331296,-31.30554845,1.720548007,121.6047002,-20.53915787,2.475411822,84.66549274
,6,10,14,2,6.378773675,-38.14474478,-3.741493033,-26.11891298,-39.77058856,47.44307409,-112.5756533,-179.1960282
,10,25,21,-8,26.45779976,-61.26573216,-48.65471394,9.373273806,-47.93123656,28.25295723,-92.11932595,1.712798143
,8,-3,-7,-43,-4.255018746,21.22493422,19.3364938,7.979475617,-9.307115676,37.52574637,-42.36309254,-5.44637417
,-3,-92,0,-15,65.58993788,-15.49583822,8.522808521,-48.75786313,-3.723373053,-76.52012416,44.27324791,140.7692507
,-10,9,-14,7,-19.53884903,55.49709295,5.354743076,20.95698537,13.95496224,94.68893889,-102.1575507,21.59049713
,0,-6,-34,23,155.8620316,8.017632788,-5.625,-21.77401267,76.97229201,-25.41468783,71.89172289,-22.96994649
,-6,15,30,-40,-0.921074659,4.911586908,-14.21978048,-36.39314138,-94.68127151,9.620559438,-6.913835122,31.00045368
,17,-10,-8,-10,-31.9271576,-29.30060204,32.49946121,36.54791767,8.457998693,11.87274981,-6.211834991,-111.8479607
,1,-3,-10,-4,38.80417725,-15.45236036,44.89524282,-50.84251952,42.94779445,22.36763911,26.35878287,-113.4117874
,6,6,2,9,170.55547,-80.21845999,-62.42681819,5.125589826,156.4291912,17.93509366,-36.26242718,-50.41186307
,2,-15,6,11,62.57798916,-23.02437291,55.84558011,12.30397679,-5.198534696,-1.482717537,-151.6439974,-31.35991738
,20,10,13,25,11.34986661,-2.061850853,-43.44005118,121.9800628,-43.12733413,76.84255852,-57.12141433,-60.16924025
,-6,-13,4,-3,79.96058856,6.675719129,-147.8857708,-101.4558077,-91.57182102,-112.6121826,-11.26688799,122.7018053
,-1,4,-17,-21,-22.00512188,-90.5331579,-35.78091456,17.70266041,-9.413014839,45.78706851,-96.33665883,10.20119954
,4,15,-17,15,149.7102569,41.68342305,-6.560417934,34.57655639,73.66892818,-62.83753463,-23.66923453,-85.11540918
,3,1,3,-9,-16.40930509,-6.01105852,86.59534876,-87.39160192,6.228598804,-58.20078293,-129.9574496,-56.96120254
,7,-5,-8,-34,-2.86012811,-143.4926246,-56.93985086,80.97453927,74.2548215,-71.77365753,40.2202805,-40.13874112
,-8,-32,-45,14,14.4643017,-53.01309095,-0.097872465,-24.84531215,43.62627089,-55.03936478,-178.7018016,-110.0745332
,-1,-4,10,4,29.35466635,-83.12157624,-47.60213519,18.20674097,15.26553221,-23.55835439,88.63651662,36.83309627
,1,11,59,8,-24.860724,15.83325284,-19.61929487,164.2523917,123.8687236,-82.47409622,-1.167140339,18.28270778
,0,24,-10,-7,-14.37814861,15.73927997,-0.904698162,-64.47776805,-47.87894706,18.84997104,-47.01539244,4.016609976
,7,11,-9,5,14.24735445,56.16756771,86.7070731,-44.39554467,7.518381923,-16.52243443,-74.97274898,52.45209883
,-13,-5,-2,7,26.55608335,40.63060964,-163.283036,-4.851368485,91.12200101,133.2800966,139.6546311,6.743435367
,0,-16,-2,11,17.35823807,-11.23947995,22.84595477,-54.80000102,-30.983644,-49.21685803,90.44587902,-24.04467061
,0,18,19,23,-7.03491929,-3.955406454,-16.51470942,-21.56531669,-178.2009048,98.32662633,28.92380598,-8.266456836
,-10,14,-10,-1,41.320298,18.79247685,-169.6170509,29.95318183,68.7367586,144.7204556,-29.27448384,38.89597446
,-5,-2,-20,8,34.12938504,-15.24423806,-28.76718305,-143.1507036,-38.86440558,-54.17947658,0.888757169,52.25726962
,-2,-9,-9,19,34.95340012,3.098087088,150.3646088,103.7616216,10.01522979,-109.3393617,-95.20754229,-123.2157051
,16,-8,-17,-1,-74.32789595,-17.58926331,-11.88387894,-40.70847595,113.1191265,95.13469716,40.27492319,-88.0507428
,14,0,-13,-6,2.102751022,2.346281813,-80.66952642,-51.92246758,17.90240104,88.86224936,169.8928355,82.91523324
,-4,6,-5,15,-22.37195743,-57.72068492,-3.229553537,42.29684528,25.3642234,94.13102747,-39.78963702,-15.24865345
,-6,13,20,4,-22.77934024,90.45372847,-13.35664743,48.39817317,132.1157463,125.4194978,91.24825946,-31.29197363
,-9,19,-18,-13,30.17356165,10.33446717,-28.5911579,-71.44031568,170.4662393,-17.79299741,22.88400109,2.824985749
,-5,-11,-8,9,-7.35666655,-30.16195115,2.329356977,-51.04891081,45.5291587,-128.2278331,34.78670619,134.182057
,-10,-6,-12,1,8.792372184,-16.6345177,-179.6875945,83.52951688,-29.29853362,-144.7613333,-88.12812465,-102.2515722
,-24,5,-18,-1,54.4646062,-98.04505092,39.32668018,44.02714058,64.78727532,26.48710241,-60.32083999,13.68963899
,7,2,1,5,-1.132735547,5.074681374,-48.96912906,-70.95192727,-14.84910961,-24.46792626,-1.17839928,-8.760051549
,-1,6,33,-38,-3.104953169,-29.62875455,80.41871369,-34.09071355,-32.97647645,77.76725934,-41.48531773,-141.1543075
,3,2,31,-15,16.44801457,58.52675387,120.0966983,-123.1000391,-172.1135685,46.98302659,18.87854535,40.83179294
,4,15,8,-30,14.99424953,47.55752248,129.5441934,-50.59548313,-70.29326568,18.32747033,24.89158316,144.4101517
,-2,22,2,-10,-28.70607253,-22.22997923,-6.269712183,1.224481533,-36.11321725,12.62108299,-38.08188929,54.75531227
,-2,-4,0,-12,165.0667381,46.13331733,-40.58461296,-6.457965953,-85.91290059,21.28947176,-12.35267319,148.8110636
,-4,-8,-3,-3,-60.9550815,13.28412032,-31.06559085,-32.33482689,15.04402567,112.6366554,-69.26582952,-17.7204557
,-5,-3,16,44,-34.52063158,-166.0976878,-164.6406738,-50.59336034,27.42144291,86.56870489,-48.56303584,-34.52668965
,0,60,3,-35,-6.912144869,-33.11595096,33.5409128,-117.5431548,21.49721375,-114.283709,19.85721144,-79.96272005
,-3,-15,5,-25,29.82916474,-23.48357605,-12.66456733,-169.718125,50.6206629,60.20851043,95.34557693,147.7545313
,0,-10,1,-4,-0.163534897,-83.21324606,22.59751669,162.4125002,-10.27438901,-48.9191646,-54.00808796,-35.7012858
,-14,-14,-5,57,27.67899498,47.50692481,3.747802547,-129.6694689,49.26174058,56.59199218,-3.322481688,-27.57217541
,0,23,-16,48,-16.82798157,7.370641277,-8.865276996,-72.00556172,125.8306743,-81.22963823,23.26049735,-177.9602495
,-25,24,11,-7,-95.41898935,1.17817175,21.82549775,-57.18440725,4.99597689,-49.18327185,-98.37866245,37.00723571
,6,-33,-20,-2,26.73913445,43.96136957,-3.058993292,29.89081391,4.388752628,-45.6919231,78.57443717,-73.68915258
,-10,14,-4,-5,-44.83362952,-70.96049077,37.75444465,-178.5348742,-6.504258472,-70.80446974,-135.7597708,11.30009755
,14,-44,5,100,-2.283311317,26.97915038,10.93018192,100.8779938,36.16230968,-38.00271715,51.06223553,-104.5692803
,4,-31,35,-32,-24.32930565,-41.58379948,-90.01305002,36.84340724,129.644453,-59.07311144,118.497226,-28.3296394
,-20,-2,2,-16,23.66568729,87.0772315,5.43229422,-8.512648364,-49.94545414,12.35294205,17.58809997,-33.17424274
,5,-10,51,70,0.073839227,-69.32684515,10.5384862,44.65617511,-107.7596015,85.26430121,-23.69731005,-6.264296059
,-18,50,-11,-51,9.208605126,4.049346628,-0.402052686,20.61487584,51.99996896,-62.2929111,123.5603496,37.2542586
,-10,3,14,-21,41.65231424,-12.8153262,-147.9811089,-77.72466148,28.95284206,-28.33356589,-30.22731616,-38.03228617
,-11,-6,1,-5,-4.433379463,7.921839124,42.83677888,-113.2736084,-92.50197015,169.5905909,15.69271703,-113.7148357
,10,20,-31,-7,16.70381258,87.92146593,162.364918,-145.9734679,-24.48683909,110.8510835,16.76350461,-141.5413608
,-12,44,-23,-36,17.75946808,156.6230203,26.59788505,-6.061258186,43.40841107,-143.4612286,38.60305625,-74.02064667
,-4,2,-6,23,-23.25297157,-43.09045737,-42.10200176,19.47594037,-10.7111841,-12.55023458,-103.7584883,111.6890813
,16,-11,23,16,-0.565718597,-9.586071687,-32.60959933,-33.64640097,45.0090591,120.6541272,90.82841309,179.1456464
,-2,-4,78,2,6.309916034,26.55184844,2.536621425,31.34265797,-3.777568833,163.3811858,38.51692631,-15.49837048
,-1,50,2,-15,-13.04145979,6.469308956,41.37737848,-0.186338454,11.79641442,-25.70750084,-25.36063416,-57.66379329
,6,-8,148,52,15.30346699,8.729886212,-137.1339557,66.16752064,43.27034239,-6.89105755,13.5066124,19.32458334
,17,-14,17,-3,-46.85235137,29.08931626,75.55517344,-172.9247708,-72.45314521,77.88123538,-13.25094942,36.94978421
,-44,1,34,11,-20.60246566,-5.081414925,-99.78759931,108.6937806,41.44462038,3.537594272,30.02442362,11.51488494
,-11,9,5,32,-12.07828389,6.981757871,39.3702874,-51.17734008,42.63421231,-103.3975348,29.60106896,-69.5584799
,7,14,29,-70,12.08270836,-5.381821302,19.65483702,91.86145748,114.4259595,153.7057486,-138.0509584,-113.7965039
,-32,4,-25,2,8.043604304,31.28640521,0.863024296,25.66934551,-0.033004402,4.481776057,-41.63342198,-52.01592629
,-22,9,-35,-18,19.79952739,-13.09068224,-42.4763775,-134.2740127,43.10688043,-11.45859577,-79.8226308,3.714913776
,4,18,0,9,-24.28683409,12.56282067,-45.68725582,-10.70336098,48.96575586,78.93545767,19.00419676,-93.83186652
,-5,9,8,-172,-1.953858456,-37.31696243,32.79863381,-60.11731789,-58.37943285,102.245747,3.336818759,-85.09919986
,10,11,21,-28,-11.1334381,-21.17248708,22.65610397,78.12894416,87.10021726,7.648519588,37.53252979,-23.92148094
,-13,-12,-2,-33,30.89492079,-11.69009796,30.90233315,34.54445506,-28.19410131,-75.92899319,38.27206229,-28.42853883
,5,-51,-9,-64,58.61708538,-39.61566485,-179.3974311,-44.48717723,-24.48443083,115.6241174,-12.88475801,-41.52650148
,-26,-17,-30,-12,18.16872329,11.17462309,98.22548684,-29.8955999,-103.5581921,-5.154317872,-84.37569704,-159.4728083
,-7,-31,-5,-7,-26.39922607,31.2468663,-13.810717,-18.5189182,4.713213793,-32.83664707,-25.14819959,-91.00005967
,-12,-25,-11,3,-71.86240034,34.26901186,52.5566479,31.05872986,56.85773563,30.83908147,-7.017919178,45.30563948
,10,-5,-11,3,-71.55708145,-41.10417632,-35.34647192,13.11172203,7.758033865,-70.61357106,19.63370596,-8.612235103
,3,-3,-29,-19,1.054367032,9.439074834,29.14101929,-4.20974599,58.08730605,33.74906084,110.7600797,-144.8372608
,17,15,39,21,-3.58994192,-13.99132352,28.64456126,23.63605396,71.97020822,-25.91185913,-50.20394603,-161.2660738
,7,-19,-21,-33,-36.59600012,-24.72646641,21.51569068,18.42721667,16.84664078,25.47618789,-124.5318879,-48.24848359
,-41,64,19,2,-65.32625014,20.93517156,6.17813191,-125.7001723,53.48073393,-14.8748346,-46.04278864,-8.085503782
,-2,12,-178,-19,25.98884089,-57.08745482,-36.81060602,47.25157045,171.95905,29.92206682,-38.77273565,-11.59895646
,-6,-111,-16,-7,38.54109489,-44.30140949,81.76744593,51.45310185,74.276701,-31.87280255,137.2677616,-4.232386509
,-16,-3,116,29,22.18119982,-39.5884618,40.31791918,27.3461728,48.29978704,-71.61607369,-117.7816029,-99.55800982
,31,22,6,6,26.87586406,56.04795652,-124.249033,19.7044536,-44.51057655,82.99036527,-136.6094678,-6.177123921
,8,-29,-1,22,9.18079461,41.50956914,84.82315991,11.03019787,-0.784780293,-28.03592868,51.30292362,100.1666419
,-7,13,24,-41,-77.28922214,32.37708022,-73.15550187,37.25657319,117.548896,-4.354080144,29.38256059,43.90576096
,-25,26,-14,-26,-31.561447,-17.67399254,66.45835341,-66.77009298,0.1730551,-17.22606652,104.559854,-8.594551591
,-2,3,-36,-14,-20.26688454,-30.99339922,52.95233209,30.4563945,44.40331519,-143.7589729,5.978822786,-122.6556184
,-7,-3,-17,-10,-4.474033443,34.15307584,-19.04045749,34.06608902,43.51598351,146.3100182,10.61749485,-15.27335232
,15,-21,-4,-13,23.35687227,-57.83050894,-49.42867311,-12.40841349,26.90196224,123.5544636,-23.02437291,100.5627409
,-18,59,-5,8,21.85351637,52.45514504,46.43312993,82.74907949,89.63472173,82.14419696,-51.60196467,140.9389195
,-6,2,-41,7,-63.97952244,33.75,53.45402532,-58.85661517,18.06920534,-42.03651431,-74.65768075,-57.17464165
,-1,-4,-38,-1,10.33857504,65.66261737,75.78229977,-39.63821244,-33.99294977,-49.83612151,49.4959572,137.5938535
,-16,-23,-1,11,49.59105119,-10.1856846,16.97494131,-130.925951,4.901930401,131.6491617,5.897425829,5.241077886
,-22,-35,8,18,45.68358652,-7.960084635,-43.97049261,9.33569611,-32.09177525,55.54283952,42.89721345,125.0486805
,36,-16,-28,-11,-8.898847369,39.2682941,-15.76761605,20.53491503,-128.9359561,-15.26383478,170.5445684,-170.6172042
,-66,-2,-14,21,63.44265234,46.77930296,33.14249156,15.16966287,2.948666097,-99.15304401,56.12586931,75.45488645
,0,6,13,-24,28.23468738,102.1420706,118.8888925,26.30256731,35.44351828,-98.38757688,53.76581733,59.11361871
,1,9,-22,3,128.0281516,25.51744593,8.894432787,-37.76255137,17.85414777,-53.38698517,-57.58913929,-58.8811021
,-5,10,-39,3,94.75027856,-12.46587154,-42.85560165,82.01669809,53.28441635,-9.435791966,59.11543519,154.9618295
,15,-7,52,-41,9.157787597,3.549207817,9.356287732,117.9004912,-178.672434,-22.7732141,-17.37271553,-111.9274922
,6,1,13,-123,-11.42196802,-38.4333601,2.396570762,-3.185191467,-17.59745878,74.057638,92.43088052,179.5316835
,2,14,0,35,36.61604664,29.63424253,4.339903756,98.59677102,60.11801178,66.61219485,29.60804587,94.61245197
,-23,-48,-37,-27,33.54470172,25.19128731,-5.984277668,-59.79062288,40.0850538,-27.94450845,-22.71162852,145.2205926
,-1,-13,-1,-16,5.982091319,-28.14904494,19.0355297,116.9622265,6.512230698,33.75968752,69.80461817,85.77241302
,0,-16,-11,26,19.56549315,3.397481244,170.3422862,-43.23548719,63.04232295,-112.2993336,-10.71570513,127.977812
,-1,0,-48,-3,16.9277573,6.499362254,18.71921709,-26.90745224,23.73349991,-25.41320839,-32.81761468,-6.435067686
,2,-5,0,27,-66.06515921,-8.259144933,-10.01193971,85.41234802,-27.35079161,89.59493972,20.43067971,2.406716365
,11,-8,-12,23,8.371278772,-13.67657561,-6.922339267,44.14443183,-87.31793845,60.06720623,46.80456109,3.739126479
,4,17,-17,14,-1.817030714,-58.77805612,21.65454475,-4.054211753,34.59265877,-125.6210542,-16.0382768,-59.54169361
,19,22,-2,12,10.73364776,27.22809187,34.92515534,-5.886384028,-39.34380894,36.10656689,-88.27565396,-96.89626267
,15,-6,19,-5,-57.66483366,12.86950897,47.38782698,-0.650562727,-86.11198706,-8.501944377,121.5038181,21.92250429
,-7,-23,-11,-25,-2.33305959,-27.03724856,9.437935098,-14.66905637,-51.84534445,57.19376412,-28.19003735,104.0681655
,-8,-5,21,-12,-81.49517404,-11.86708077,0.646945734,-38.01998033,30.79160905,70.26261137,-126.8459105,2.484116797
,3,-11,-42,-5,-36.24323741,22.3621652,65.59139971,-55.71673843,-90.7258903,-49.48082917,137.6854822,-47.73708724
,2,122,2,5,10.38949279,-58.77945503,-43.82040258,-156.2825457,34.5038439,98.47619456,-27.23429859,114.1865116
,3,-1,-24,-7,20.00730084,26.54315339,-23.48605234,-27.02158159,-26.98939253,-32.38466984,24.24577295,3.664502391
,1,46,-4,-3,-15.2138236,10.78176784,-177.1939134,4.176084559,152.6529135,-155.2505092,58.54897423,-50.43652422
,4,1,8,-53,18.47376019,-24.342349,114.0935492,-40.19393808,90.85954525,-23.83339778,10.18213733,-23.43677855
,27,9,-5,-1,6.813538609,-1.256686889,-42.96765019,-95.52558022,44.42340496,39.41439181,113.6436902,58.55254423
,0,-5,-4,2,29.24811979,24.44443395,-13.16221691,-26.33418199,-38.00381743,-6.117138822,147.726295,160.4176412
,4,13,20,-17,-5.645678661,2.75351908,14.61591663,-92.35557569,-33.55543612,33.89540664,58.73956639,-34.06278279
,-6,43,18,-34,98.36870498,2.920184718,-45.85840309,-21.18692113,-22.02736832,-15.02902193,-8.570977756,-33.38245847
,-1,-5,15,11,35.03133002,28.125,-47.96395209,6.86910091,11.96519175,25.23312979,98.3850693,1.674499075
,6,6,7,17,-60.16367283,-48.46245031,150.4037867,-36.50136444,28.48071828,-40.51070585,-55.37370036,-47.38171285
,-4,18,21,-19,-14.92896614,62.99228662,9.736109331,25.80735595,-143.100812,-22.84099882,47.71820795,-35.06148732
,-14,10,29,-5,-32.19005118,31.9710098,-82.66417376,149.0786436,-22.4003625,-12.79554271,25.45147548,-124.1939269
,-4,2,7,49,7.455147288,80.06598343,-32.21957813,-8.500307532,12.50112183,-32.90598904,48.91050466,25.96049077
,17,-10,5,39,-22.68441372,-35.81233305,31.52636177,161.7264276,-19.61458282,-33.29345451,-118.1777573,13.66979265
,12,-6,6,-15,6.237780781,52.41267779,-23.82317233,-6.999240669,-46.81933921,-17.95983681,-24.08185262,-58.86421096
,2,-6,-4,64,-8.512671297,-23.84117209,-40.78491851,1.775677996,-16.54097948,-88.93020202,161.4376944,-11.5222008
,7,12,0,32,-4.198610265,-13.07633747,-50.40317246,-59.41450805,-52.93099549,50.20056995,-10.95624604,41.96545706
,-5,-38,14,18,-12.87458745,-1.470488692,124.1598545,16.48608948,-130.0183235,-69.31720541,127.3963921,-30.69741765
,-12,-14,-6,5,34.18903013,22.55992409,-27.48294335,17.86841374,65.81401691,31.83338384,92.91082326,-43.4758476
,24,4,25,-26,-13.76982519,14.43178253,30.88967244,61.49771194,-51.61637038,-5.839581101,50.58514617,141.373907
,-3,-14,12,4,9.42508228,24.33632776,45.67357942,95.61852837,-33.26477468,42.41899439,137.4643877,112.2751536
,4,17,8,-22,-75.77047445,70.33459888,7.677286528,102.3555149,-152.2941073,70.86936216,-14.52787769,-42.48757282
,10,21,9,8,17.14213956,-26.76515741,135.067615,105.5129888,-39.35840569,7.236109149,4.822008312,-48.10501646
,6,-69,-23,-18,-15.36993975,-15.13185678,-4.817743908,12.95416474,106.0266507,-159.396964,44.88279823,-91.54735298
,5,-25,30,-56,16.34420548,-43.60565052,-142.6000013,7.62280883,-17.00003588,74.93411144,7.621810808,-4.165457555
,7,-17,-13,41,-57.19179984,-7.729155333,-20.0014977,2.695986569,-11.94885132,59.53435349,-38.75894584,-62.21662914
,-7,2,-14,108,-25.98861532,104.3672914,-12.15792005,37.99078296,-57.06434076,-57.46869577,160.0272261,-49.79136232
,-4,4,-15,-22,102.7088475,8.924863305,-44.38959904,50.57169007,-49.36995554,3.869585318,16.94479201,-80.06735768
,-32,-9,2,-3,-5.281764209,17.5803497,-13.32655179,-9.596424987,76.63764472,67.24535377,-11.89838944,160.8721308
,16,4,-18,164,-10.18568917,-31.71120076,-58.08658575,48.72225904,126.4551854,-50.07900675,4.954008998,-54.21606884
,15,-1,-41,-71,-1.327054648,-13.33483998,-53.036576,-149.1975921,19.90866254,72.22351656,-17.51365465,-53.68074505
,-29,-2,-21,-69,-50.79805288,-14.14678931,75.4471826,-34.27586178,-58.61880955,130.6964231,-12.99571259,40.13013162
,-28,16,9,-134,12.74353618,90.07054825,-80.75258622,27.93295467,13.68819326,-32.27577388,-32.68743289,44.66965485
,2,1,-7,-12,-16.46648714,-44.04305534,127.0417038,13.22826683,76.0139325,71.94651909,-14.19682611,-3.710870068
,-12,-15,-8,-10,43.74243941,-64.1747486,104.05378,28.0275345,151.7188875,-9.94649735,18.45882955,-114.334711
,16,19,-14,7,-32.80499693,52.32460556,7.75891052,57.86069948,-41.99362514,83.28408119,-42.19035266,-88.42395705
,9,17,21,28,21.86824986,44.87218808,-51.69082182,12.00337563,-83.40986454,37.11279833,-22.58559314,-138.4359546
,25,-11,21,-32,-5.818596605,32.17470418,-29.62760748,82.20974888,-85.30345452,-28.90985085,15.18814655,16.72789982
,-17,16,3,15,-3.377946524,-53.85571109,56.63856279,15.02908535,163.3239774,-38.18952246,3.37657858,-22.28791721
,14,-15,-5,-20,-31.23747151,6.307868975,-74.00016662,3.161050346,-68.25850194,108.2022207,17.32408954,165.6805416
,5,11,1,-1,18.82183686,25.27916822,-14.50133865,-6.323109281,141.0756708,20.49685033,71.04109264,46.77082047
,26,-1,20,51,5.429184083,42.00282314,52.70707953,58.73915926,-53.13785775,69.00140783,29.07734791,97.87880973
,23,6,-6,5,80.61145748,-4.900692225,-114.8561055,-63.82120798,35.25105578,63.29817363,27.25948565,-58.55821883
,5,-12,12,-11,38.48455227,68.91835989,19.58386398,-30.58361873,-8.763876177,-19.4696193,33.35185442,-39.99235925
,-6,-4,-1,-9,27.93512706,-24.44601362,177.4612354,52.06872831,-19.14193903,23.71824263,-101.8913442,-103.6459274
,10,5,1,-9,-48.09328498,27.09497972,-157.5936769,-16.52331631,-56.35952526,156.2724087,47.50287401,50.25725305
,-2,-5,1,89,-10.1730305,38.86766246,32.24615574,15.22968124,3.503955949,-61.70937913,-79.77740104,-5.348452807
,-1,-3,23,-13,-27.65448739,-19.76284369,43.64139605,-20.87776301,64.13223912,-23.01987918,-0.876198585,154.2860023
